항목,부서경로,데이터종류,연도,종류,월,구분,주차,값,원본셀,연도구분
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,1,월계,,577.310583,매출_지역1!E7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,1,주차,W1,577.310583,매출_지역1!F7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,1,주차,W2,577.310583,매출_지역1!G7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,1,주차,W3,577.310583,매출_지역1!H7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,1,주차,W4,577.310583,매출_지역1!I7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,1,주차,W5,577.310583,매출_지역1!J7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,2,월계,,1147.614782,매출_지역1!K7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,2,주차,W6,1147.614782,매출_지역1!L7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,2,주차,W7,1147.614782,매출_지역1!M7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,2,주차,W8,1147.614782,매출_지역1!N7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,2,주차,W9,1147.614782,매출_지역1!O7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,3,월계,,486.994137,매출_지역1!P7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,3,주차,W10,486.994137,매출_지역1!Q7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,3,주차,W11,486.994137,매출_지역1!R7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,3,주차,W12,486.994137,매출_지역1!S7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,3,주차,W13,486.994137,매출_지역1!T7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,3,주차,W14,486.994137,매출_지역1!U7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,4,월계,,569.972097,매출_지역1!V7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,4,주차,W14,569.972097,매출_지역1!W7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,4,주차,W15,569.972097,매출_지역1!X7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,4,주차,W16,569.972097,매출_지역1!Y7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,4,주차,W17,569.972097,매출_지역1!Z7,전년
sales_region1,매출증분 / 총매출($),`25 실적,2025,실적,4,주차,W18,569.972097,매출_지역1!AA7,전년
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,1,월계,,848.211275,매출_지역1!E8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,1,주차,W1,848.211275,매출_지역1!F8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,1,주차,W2,848.211275,매출_지역1!G8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,1,주차,W3,848.211275,매출_지역1!H8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,1,주차,W4,848.211275,매출_지역1!I8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,1,주차,W5,848.211275,매출_지역1!J8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,2,월계,,1035.849629,매출_지역1!K8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,2,주차,W6,1035.849629,매출_지역1!L8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,2,주차,W7,1035.849629,매출_지역1!M8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,2,주차,W8,1035.849629,매출_지역1!N8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,2,주차,W9,1035.849629,매출_지역1!O8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,3,월계,,785.270319,매출_지역1!P8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,3,주차,W10,785.270319,매출_지역1!Q8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,3,주차,W11,785.270319,매출_지역1!R8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,3,주차,W12,785.270319,매출_지역1!S8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,3,주차,W13,785.270319,매출_지역1!T8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,3,주차,W14,785.270319,매출_지역1!U8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,4,월계,,1380.195223,매출_지역1!V8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,4,주차,W14,1380.195223,매출_지역1!W8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,4,주차,W15,1380.195223,매출_지역1!X8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,4,주차,W16,1380.195223,매출_지역1!Y8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,4,주차,W17,1380.195223,매출_지역1!Z8,당해
sales_region1,매출증분 / 총매출($),`26 목표,2026,목표,4,주차,W18,1380.195223,매출_지역1!AA8,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,1,월계,,1178.767211,매출_지역1!E9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,1,주차,W1,970.179386,매출_지역1!F9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,1,주차,W2,970.179386,매출_지역1!G9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,1,주차,W3,970.179386,매출_지역1!H9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,1,주차,W4,970.179386,매출_지역1!I9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,1,주차,W5,593.017575,매출_지역1!J9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,2,월계,,668.112017,매출_지역1!K9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,2,주차,W6,1050.513966,매출_지역1!L9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,2,주차,W7,986.125,매출_지역1!M9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,2,주차,W8,1050.513966,매출_지역1!N9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,2,주차,W9,647.264438,매출_지역1!O9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,3,월계,,778.505621,매출_지역1!P9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,3,주차,W10,815.902703,매출_지역1!Q9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,3,주차,W11,861.887526,매출_지역1!R9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,3,주차,W12,768.316049,매출_지역1!S9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,3,주차,W13,790.053832,매출_지역1!T9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,3,주차,W14,790.053832,매출_지역1!U9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,4,월계,,1329.184835,매출_지역1!V9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,4,주차,W14,1336.317539,매출_지역1!W9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,4,주차,W15,568.448836,매출_지역1!X9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,4,주차,W16,568.448836,매출_지역1!Y9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,4,주차,W17,568.448836,매출_지역1!Z9,당해
sales_region1,매출증분 / 총매출($),`26 실적,2026,실적,4,주차,W18,568.448836,매출_지역1!AA9,당해
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,1,월계,,-244.763856,매출_지역1!E10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,1,주차,W1,-244.763856,매출_지역1!F10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,1,주차,W2,-244.763856,매출_지역1!G10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,1,주차,W3,-244.763856,매출_지역1!H10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,1,주차,W4,-244.763856,매출_지역1!I10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,1,주차,W5,-244.763856,매출_지역1!J10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,2,월계,,-140.129905,매출_지역1!K10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,2,주차,W6,-140.129905,매출_지역1!L10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,2,주차,W7,-140.129905,매출_지역1!M10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,2,주차,W8,-140.129905,매출_지역1!N10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,2,주차,W9,-140.129905,매출_지역1!O10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,3,월계,,-77.375468,매출_지역1!P10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,3,주차,W10,-77.375468,매출_지역1!Q10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,3,주차,W11,-77.375468,매출_지역1!R10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,3,주차,W12,-77.375468,매출_지역1!S10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,3,주차,W13,-77.375468,매출_지역1!T10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,3,주차,W14,-77.375468,매출_지역1!U10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,4,월계,,-59.140674,매출_지역1!V10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,4,주차,W14,-59.140674,매출_지역1!W10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,4,주차,W15,-59.140674,매출_지역1!X10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,4,주차,W16,-59.140674,매출_지역1!Y10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,4,주차,W17,-59.140674,매출_지역1!Z10,전년
sales_region1,매출증분 / 개선금액(원),`25 실적,2025,실적,4,주차,W18,-59.140674,매출_지역1!AA10,전년
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,1,월계,,71.277701,매출_지역1!E11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,1,주차,W1,71.277701,매출_지역1!F11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,1,주차,W2,71.277701,매출_지역1!G11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,1,주차,W3,71.277701,매출_지역1!H11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,1,주차,W4,71.277701,매출_지역1!I11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,1,주차,W5,71.277701,매출_지역1!J11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,2,월계,,141.071955,매출_지역1!K11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,2,주차,W6,141.071955,매출_지역1!L11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,2,주차,W7,141.071955,매출_지역1!M11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,2,주차,W8,141.071955,매출_지역1!N11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,2,주차,W9,141.071955,매출_지역1!O11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,3,월계,,83.589888,매출_지역1!P11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,3,주차,W10,83.589888,매출_지역1!Q11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,3,주차,W11,83.589888,매출_지역1!R11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,3,주차,W12,83.589888,매출_지역1!S11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,3,주차,W13,83.589888,매출_지역1!T11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,3,주차,W14,83.589888,매출_지역1!U11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,4,월계,,177.04134,매출_지역1!V11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,4,주차,W14,177.04134,매출_지역1!W11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,4,주차,W15,177.04134,매출_지역1!X11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,4,주차,W16,177.04134,매출_지역1!Y11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,4,주차,W17,177.04134,매출_지역1!Z11,당해
sales_region1,매출증분 / 개선금액(원),`26 목표,2026,목표,4,주차,W18,177.04134,매출_지역1!AA11,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,1,월계,,84.101626,매출_지역1!E12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,1,주차,W1,211.542207,매출_지역1!F12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,1,주차,W2,211.542207,매출_지역1!G12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,1,주차,W3,211.542207,매출_지역1!H12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,1,주차,W4,211.542207,매출_지역1!I12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,1,주차,W5,207.639138,매출_지역1!J12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,2,월계,,-28.732097,매출_지역1!K12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,2,주차,W6,54.57345,매출_지역1!L12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,2,주차,W7,64.381326,매출_지역1!M12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,2,주차,W8,54.57345,매출_지역1!N12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,2,주차,W9,-5.61001119,매출_지역1!O12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,3,월계,,-190.504537,매출_지역1!P12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,3,주차,W10,-140.256073,매출_지역1!Q12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,3,주차,W11,-175.67616,매출_지역1!R12,당해
sales_region1,매출증분 / 개선금액(원),`26 실적,2026,실적,3,주차,W12,-129.573936,매출_지역1!S12,당해
